,company_name,company_rating,other_data
9276,Gtpl Hathway,4.1,"Broadcasting , 501-1k Employees , Public , 18 years old , Indore +39 more"
9277,Frontline Electro Medical,3.7,Indore +3 more
9278,PayU Payments,3.8,"FinTech , 1k-5k Employees , Conglomerate , 22 years old , Indore +16 more"
9279,Ncubate,3.7,"51-200 Employees , Indore +12 more"
9280,Shyam Indus Power Solutions,3.9,"Power , 1k-5k Employees , 20 years old , Indore +27 more"
9281,Krishidhan Seeds,3.7,"Biotechnology , 1-10 Employees , 28 years old , Indore +18 more"
9282,Padam Interiors,3.5,"Architecture & Interior Design , 201-500 Employees , 32 years old , Indore +11 more"
9283,Hindustan Copper,4.4,"Metals & Mining , 1k-5k Employees , Public , 57 years old , Indore +7 more"
9284,Kotak Commodity Services,4.0,"Financial Services , 501-1k Employees , Indore +6 more"
9285,Kerakoll,4.2,"Building Material , 51-200 Employees , 56 years old , Indore +29 more"
9286,BECIL,3.3,"Government , 10k-50k Employees , 29 years old , Indore +19 more"
9287,D. G. S and Associates Chartered Accountant,5.0,Indore +4 more
9288,E42,1.7,"IT Services & Consulting , 51-200 Employees , Indore +1 more"
9289,Tml Distribution Company,4.5,"Automobile , Indore +17 more"
9290,One Touch Solutions,4.3,"IT Services & Consulting , 201-500 Employees (Global) , Indore +4 more"
9291,Firm,4.5,"51-200 Employees (Global) , Indore +37 more"
9292,Apollo International,3.6,"Non-Profit , 10k-50k Employees , 30 years old , Indore +8 more"
9293,CapFloat Financial Services,4.1,"Financial Services , 51-200 Employees , Indore +7 more"
9294,REPCO HOME FINANCE,3.9,"NBFC , 501-1k Employees , Public , 24 years old , Indore +73 more"
9295,Spark,3.4,"1k-5k Employees (Global) , 23 years old , Indore +4 more"
9296,FlexStone,4.2,Indore +2 more
9297,St. Vincent Pallotti School,4.5,Indore +4 more
9298,Teamware Solutions,4.2,"Recruitment , 1k-5k Employees , 21 years old , Indore +17 more"
9299,Ranjit Buildcon,4.3,"Engineering & Construction , 18 years old , Indore +13 more"
9300,Exicom,4.0,"Semiconductors , 1k-5k Employees , Public , 30 years old , Indore +18 more"
9301,Anmol Industries,4.0,"Food Processing , 501-1k Employees , Public , 30 years old , Indore +56 more"
9302,Prosperix,2.7,Indore +3 more
9303,Rakesh Masala,4.3,"Food Processing , 201-500 Employees , 28 years old , Indore +18 more"
9304,Indore Nitriders,4.0,Indore
9305,Indiabulls Real Estate,4.6,"Real Estate , 501-1k Employees , Public , 18 years old , Indore +21 more"
9306,Ncubate,3.7,"51-200 Employees , Indore +12 more"
9307,Shyam Indus Power Solutions,3.9,"Power , 1k-5k Employees , 20 years old , Indore +27 more"
9308,AISP Project Management,5.0,Indore
9309,Bridge & Roof Co,3.6,"Engineering & Construction , 1k-5k Employees , Central , 104 years old , Indore +60 more"
9310,All India Radio,4.0,"Broadcasting , 1k-5k Employees , 94 years old , Indore +62 more"
9311,Sulekha.com,4.2,"Internet , 1k-5k Employees , 17 years old , Indore +19 more"
9312,Orchid Chemicals & Pharmaceuticals,3.7,"Pharma , 1k-5k Employees , 32 years old , Indore +22 more"
9313,Vijaya Bank,4.5,"Banking , 10k-50k Employees , Public , 93 years old , Indore +27 more"
9314,Zilingo Global,4.1,Indore +2 more
9315,AGS Health,4.0,"BPO , 10k-50k Employees , 13 years old , Indore +39 more"
9316,Ellecure Luxuria,5.0,Indore
9317,Health Total,3.5,"Fitness & Wellness , 201-500 Employees , 27 years old , Indore +13 more"
9318,Infotech,3.9,"IT Services & Consulting , 10k-50k Employees , 30 years old , Indore +28 more"
9319,Indian Immunologicals,4.1,"Biotechnology , 1k-5k Employees , Public , 42 years old , Indore +25 more"
9320,Volvo Construction Equipment,4.3,"Industrial Machinery , 1k-5k Employees , 192 years old , Indore +22 more"
9321,Wazo Studio,5.0,Indore +1 more
9322,MAPRA LABORATORIES,4.7,"51-200 Employees , Indore +12 more"
9323,AWC Software,3.8,"IT Services & Consulting , 501-1k Employees , 18 years old , Indore +12 more"
9324,Sunita Network,3.3,"Financial Services , 51-200 Employees (Global) , Indore +2 more"
9325,Glance Windoors,4.0,Indore
9326,Riya Travel,3.7,"Travel & Tourism , 1k-5k Employees , 44 years old , Indore +35 more"
9327,INSPIRE CLEAN ENERGY,3.2,"Power , 201-500 Employees , Startup , 9 years old , Indore +9 more"
9328,Firm,4.5,"51-200 Employees (Global) , Indore +37 more"
9329,Tml Distribution Company,4.5,"Automobile , Indore +17 more"
9330,One Touch Solutions,4.3,"IT Services & Consulting , 201-500 Employees (Global) , Indore +4 more"
9331,Eros Group,4.1,"Real Estate , 501-1k Employees , 57 years old , Indore +13 more"
9332,Apollo International,3.6,"Non-Profit , 10k-50k Employees , 30 years old , Indore +8 more"
9333,BSH Home Appliances Group,4.1,"Consumer Electronics & Appliances , 1k-5k Employees , 57 years old , Indore +44 more"
9334,JL Morison India,4.4,"FMCG , 201-500 Employees , Public , 90 years old , Indore +31 more"
9335,Mgm Hospital,4.2,"Healthcare , 501-1k Employees , 7 years old , Indore +14 more"
9336,Sony Entertainment Television,5.0,"Financial Services , 51-200 Employees , 29 years old , Indore +13 more"
9337,VisionTek,3.6,"Telecom , 501-1k Employees , 31 years old , Indore +23 more"
9338,Three D Integrated Solutions Ltd,3.4,"Aviation , 51-200 Employees , 17 years old , Indore +20 more"
9339,CapFloat Financial Services,4.1,"Financial Services , 51-200 Employees , Indore +7 more"
9340,REPCO HOME FINANCE,3.9,"NBFC , 501-1k Employees , Public , 24 years old , Indore +73 more"
9341,FlexStone,4.2,Indore +2 more
9342,St. Vincent Pallotti School,4.5,Indore +4 more
9343,Spark,3.4,"1k-5k Employees (Global) , 23 years old , Indore +4 more"
9344,Expert Solutions,4.6,"IT Services & Consulting , Indore +6 more"
9345,Liebherr Appliances India,4.2,"Consumer Electronics & Appliances , 51-200 Employees , 75 years old , Indore +13 more"
9346,Lakshya International School,4.4,"Education & Training , 11-50 Employees (Global) , 8 years old , Indore +7 more"
9347,Hi Focus,4.2,"11-50 Employees (Global) , Indore +8 more"
9348,E42,1.7,"IT Services & Consulting , 51-200 Employees , Indore +1 more"
9349,HR Lab,5.0,"Recruitment , 11-50 Employees , Indore +1 more"
9350,SILVER PUMPS & MOTORS,2.8,"Electronics Manufacturing , 501-1k Employees , 43 years old , Indore +4 more"
9351,TDS Lithium-Ion Battery,4.2,"Electrical Equipment , 501-1k Employees , 5 years old , Indore +9 more"
9352,M M Enterprises,4.0,"Recruitment , 11-50 Employees (Global) , 30 years old , Indore +13 more"
9353,Meyer Organics,3.6,"Pharma , 1k-5k Employees , 42 years old , Indore +56 more"
9354,Otsuka Pharmaceutical India Private Limited,4.2,"Pharma , 501-1k Employees , Forbes Global 2000 , 8 years old , Indore +31 more"
9355,Oasis Group Of Companies,4.3,"501-1k Employees , Indore +5 more"
9356,Property Solutions,4.0,"Facility Management Services , 501-1k Employees , 24 years old , Indore +22 more"
9357,N.c.m.s,2.2,Indore +3 more
9358,Hyundai Steel,3.9,"Iron & Steel , 501-1k Employees , Forbes Global 2000 , 14 years old , Indore +8 more"
9359,Piaggio,3.7,"Automobile , 1k-5k Employees , 140 years old , Indore +70 more"
9360,Reinforced Earth,3.9,"Engineering & Construction , 201-500 Employees , 18 years old , Indore +11 more"
9361,CCS Computers,3.8,"IT Services & Consulting , 201-500 Employees , 32 years old , Indore +18 more"
9362,Noble Hospital,4.0,"Healthcare , 501-1k Employees , 28 years old , Indore +19 more"
9363,Applied Solar Technologies India,3.7,"Internet , 51-200 Employees , 16 years old , Indore +10 more"
9364,Sintex Industries,4.1,"Industrial Machinery , 5k-10k Employees , Public , 93 years old , Indore +51 more"
9365,Rail Vikas Nigam,3.3,"FMCG , 501-1k Employees , Fortune India 500 , 21 years old , Indore +64 more"
9366,MAPIT,4.2,"IT Services & Consulting , 51-200 Employees , Public , 25 years old , Indore +4 more"
9367,Trimax IT Infrastructure Services,3.5,"IT Services & Consulting , 1k-5k Employees , 29 years old , Indore +70 more"
9368,Yum!,4.1,"Hospitality , 501-1k Employees , Forbes Global 2000 , 27 years old , Indore +28 more"
9369,Velocis Systems,3.9,"IT Services & Consulting , 1k-5k Employees , 29 years old , Indore +46 more"
9370,ABCD,3.8,"Education & Training , 201-500 Employees , Indore +36 more"
9371,Microworld Technologies,3.1,"501-1k Employees (Global) , 5 years old , Indore +9 more"
9372,Sarovar Hotels & Resorts,4.3,"Hospitality , 1k-5k Employees , 28 years old , Indore +59 more"
9373,SEED Infotech,3.8,"IT Services & Consulting , 1k-5k Employees , Public , 30 years old , Indore +16 more"
9374,Vanasthali Public School,3.5,"Education & Training , 46 years old , Indore +6 more"
9375,Toyota,4.4,"Automobile , 5k-10k Employees , 87 years old , Indore +86 more"
9376,Security Services,4.3,"201-500 Employees , Indore +15 more"
9377,TAM Media Research,3.6,"Analytics & KPO , 501-1k Employees , 26 years old , Indore +10 more"
9378,K7 Computing,4.2,"IT Services & Consulting , 51-200 Employees , 33 years old , Indore +17 more"
9379,ESI Hospital,4.3,"Healthcare , Indore +21 more"
9380,Divine Camphors,4.6,Indore +1 more
9381,Fleetx.io,3.7,"Computer Software , 201-500 Employees , Startup , 7 years old , Indore +25 more"
9382,Tirumalla Oil Refinery,3.4,"FMCG , 501-1k Employees , 9 years old , Indore +19 more"
9383,Schaeffler India,4.2,"Auto Components , 1k-5k Employees , Public , 78 years old , Indore +18 more"
9384,Office Plus,5.0,"28 years old , Indore +1 more"
9385,SANE BROTHERS,1.2,Indore +1 more
9386,Ionbond Coatings,2.1,"51-200 Employees , Indore +3 more"
9387,Medica Superspecialty Hospital,3.6,"Healthcare , 1k-5k Employees , 16 years old , Indore +18 more"
9388,Om Engineering,4.6,"Industrial Machinery , Indore +11 more"
9389,Gupta Power Infrastructure,3.0,"Power , 501-1k Employees , 63 years old , Indore +41 more"
9390,Geetanjali Salon,4.1,"Beauty & Personal Care , 5k-10k Employees , 35 years old , Indore +10 more"
9391,ZF Commercial Vehicle Control Systems,4.0,"Auto Components , Indore +32 more"
9392,Airtel DTH Services,4.3,"Telecom , 1k-5k Employees , 16 years old , Indore +99 more"
9393,Oracle Financial Services Software,3.7,"IT Services & Consulting , 10k-50k Employees , Public , 34 years old , Indore +17 more"
9394,ICFAI Foundation for Higher Education,3.5,"Education & Training , Indore +17 more"
9395,MRL Tyres,4.0,"Auto Components , 201-500 Employees , Indore +10 more"
9396,Pathfinder Business Analysis,3.6,"Management Consulting , 501-1k Employees , 16 years old , Indore +12 more"
9397,Nova IVF Fertility,4.3,"Healthcare , 51-200 Employees , 13 years old , Indore +25 more"
9398,Arkray Healthcare,3.9,"Healthcare , 201-500 Employees , 64 years old , Indore +31 more"
9399,MM Mobiles,5.0,Indore
9400,Quality Webs,5.0,Indore
9401,International Institute of Import and Export Management,2.6,"Education & Training , 51-200 Employees , Indore +3 more"
9402,AEPL,3.2,Indore +9 more
9403,Kidzee,4.2,"EdTech , 1k-5k Employees , 21 years old , Indore +103 more"
9404,Fujiyama Power System,3.6,"Power , 51-200 Employees , 28 years old , Indore +55 more"
9405,Xanadu,3.4,"Real Estate , 501-1k Employees , Startup , 9 years old , Indore +13 more"
9406,Jivagro,3.5,Indore +10 more
9407,Common Service Centres,4.3,"Government , 1k-5k Employees , 15 years old , Indore +118 more"
9408,Indogulf CropSciences,3.6,"Agro Chemicals , 201-500 Employees , 31 years old , Indore +13 more"
9409,Marino Food Products,4.1,"Food Processing , 51-200 Employees , Startup , 9 years old , Indore +19 more"
9410,Barbrik Project Limited (PRA Group),4.4,"Engineering & Construction , 201-500 Employees , Public , 16 years old , Indore +16 more"
9411,Fourrts,4.0,"Pharma , 1k-5k Employees , 47 years old , Indore +38 more"
9412,Adani Solar,4.0,"Power , 1k-5k Employees , Public , 9 years old , Indore +28 more"
9413,Alutech Industries,3.7,"Building Material , Indore +9 more"
9414,IRC India,3.8,"201-500 Employees , Indore +13 more"
9415,Upstox,3.8,"FinTech , 1k-5k Employees , Indian Unicorn , 13 years old , Indore +17 more"
9416,N R Colours,3.6,"Chemicals , 11-50 Employees , Indore +3 more"
9417,Innovative Technology Solutions,4.3,"51-200 Employees , Indore +3 more"
9418,Valeo Service India,4.0,"Auto Components , Indore +3 more"
9419,Cordlife India,4.2,"Pharma , 201-500 Employees , Indore +13 more"
9420,Rice Lake Weighing Systems,3.9,"Industrial Machinery , 51-200 Employees , 78 years old , Indore +12 more"
9421,Rucha Engineers,3.8,"Industrial Machinery , 501-1k Employees , 17 years old , Indore +11 more"
9422,Hartek Group,3.9,"Engineering & Construction , 201-500 Employees , 33 years old , Indore +8 more"
9423,D. G. S and Associates Chartered Accountant,5.0,Indore +4 more
9424,Visual Birds,2.7,Indore +1 more
9425,Swati Menthol & Allied Chemicals,4.1,"201-500 Employees , Indore +1 more"
9426,Confidence Petroleum India,3.5,"Oil & Gas , 501-1k Employees , Public , 27 years old , Indore +41 more"
9427,Dollar Industries,3.5,"Fashion & Textile , 501-1k Employees , Public , 28 years old , Indore +27 more"
9428,Teamware Solutions,4.2,"Recruitment , 1k-5k Employees , 21 years old , Indore +17 more"
9429,MagicBricks,3.2,"Internet , 501-1k Employees , 18 years old , Indore +28 more"
9430,Honda India Power Products,4.3,"Industrial Machinery , 501-1k Employees , Indore +24 more"
9431,International Travel House,4.1,"Hospitality , 501-1k Employees , Public , 43 years old , Indore +18 more"
9432,Rasna,3.8,"Food Processing , 201-500 Employees , 48 years old , Indore +41 more"
9433,Classic Fashion Apparel Industry Ltd Co,3.9,"Fashion & Textile , 10k-50k Employees , 21 years old , Indore +7 more"
9434,Thakur Publication,3.3,"Printing & Publishing , 51-200 Employees , 22 years old , Indore +13 more"
9435,Leuze Electronic,4.8,"Electronics Manufacturing , 11-50 Employees , MNC , 12 years old , Indore +12 more"
9436,Jeeves Consumer Services,3.9,"Consumer Electronics & Appliances , 5k-10k Employees , 17 years old , Indore +53 more"
9437,Xtranet Technologies,3.4,"IT Services & Consulting , 51-200 Employees , 22 years old , Indore +8 more"
9438,Bhagyalaxmi Rolling mill,3.6,"Iron & Steel , 11-50 Employees , 20 years old , Indore +4 more"
9439,Crop Life Science,3.2,"Agro Chemicals , 51-200 Employees , Public , 18 years old , Indore +13 more"
9440,HR Global India,4.9,"51-200 Employees , 12 years old , Indore +2 more"
9441,BonaSys IT Solutions,5.0,Indore
9442,Banas Technochem,5.0,Indore
9443,Aakar IAS,3.0,Indore
9444,Jeppiaar Steel Factory,1.0,Indore
9445,Shree Bageshwar Plywood,4.0,Indore
9446,Inventeurs,1.7,Indore +1 more
9447,IIAHM Air Hostess Training Academy,1.0,Indore
9448,Prozoned Technologies,5.0,Indore
9449,P.C.Kannan & Co,5.0,Indore
9450,Karada Herbal Farm,1.0,Indore
9451,Scala Health Care,3.0,Indore
9452,Aavkar Infastucture,5.0,Indore
9453,Pahal Jan Sahyog Vikas Sansthan,5.0,Indore
9454,Jain Agro Agency,3.0,Indore
9455,Candylake Nutritions,2.0,Indore
9456,Nakesa,5.0,Indore
9457,Sanjeev Omprakash Garg & Co,4.0,Indore
9458,INVESTIP,1.0,Indore
9459,Realtime Algo,5.0,Indore
9460,AKinfolution,4.6,Indore +1 more
9461,Olive Commercial,4.0,Indore
9462,Trends Of India,2.3,Indore +1 more
9463,Infocrest Finweb,2.0,Indore
9464,Biogenesis,4.0,Indore
9465,Upavu Global Support,2.0,Indore
9466,Universal Extrusion Technik,4.0,Indore
9467,Vaishnavi Garments,4.6,New Delhi +2 more
9468,Monetize Financial,1.0,Indore
9469,PythonMate,4.0,Indore
9470,CodeBetter,5.0,Indore
9471,Asego Insurance,3.5,New Delhi +6 more
9472,Medigrip,3.0,Indore
9473,Rion Infrasolutions,5.0,Indore +1 more
9474,Betfoc,4.0,Indore
9475,Natraj Power Tech,3.0,Indore
9476,Round The Clock Security Services,4.0,Indore
9477,Shoopam,5.0,Indore
9478,WSFx,4.3,Mumbai +2 more
9479,Shri Krishna Warehouse,3.5,Neemuch +1 more
9480,NcompassTrac,5.0,Indore
9481,Naks Enterprises,4.0,Indore
9482,Dichroic Labs,2.0,Indore
9483,KeyElements,5.0,Indore
9484,Arihant Insurance Broking Services,3.0,Indore
9485,M. Chugh Group,5.0,Indore
9486,Navin Khandelwal And Co,5.0,Indore
9487,Unisp,5.0,Indore +1 more
9488,Digital Fox Solutions,1.0,Indore
9489,Alit Technologies,1.0,Indore
9490,Heidocs Systems,1.0,Indore
9491,Plugup,5.0,Indore
9492,Sahib Kripa Packers,4.0,Indore
9493,Stalwart Careers,4.0,Indore
9494,Jagadguru Dattatray College of Pharmacy,2.0,Indore
9495,Ojal Pharmaceuticals,4.5,Indore +2 more
9496,Shivajirao Kadam Institute of Technology & Management,3.5,Indore
9497,ADMIRE GLOBAL ORGANISATION,3.4,Indore +2 more
9498,Dreams to Reality,4.0,Indore
9499,Wiz91 Technologies,2.0,Indore
9500,Alchemist Remedies,4.5,Indore +1 more
9501,Kamal Consbuild,3.3,Indore +1 more
9502,Vasan Eye Care Hospitals,4.0,"Healthcare , 5k-10k Employees , 22 years old , Indore +66 more"
9503,Refex Energy,3.1,"Power , 201-500 Employees , 16 years old , Indore +14 more"
9504,BMW Infinity Cars Service Centre,3.7,Indore +6 more
9505,Rorito International,4.3,"Other , 501-1k Employees , 29 years old , Indore +29 more"
9506,Baroda Global Shared Services,4.0,"Banking , 10k-50k Employees , Public , 7 years old , Indore +86 more"
9507,Highway Amenities Developers,4.5,Indore +2 more
9508,Kamala Consumer Care,4.3,Indore +2 more
9509,Reliable First,2.5,"Recruitment , Indore +9 more"
9510,Pearl Polymers,4.6,"501-1k Employees , Public , 40 years old , Indore +17 more"
9511,Mafatlal Industries,4.2,"1k-5k Employees , Public , 111 years old , Indore +11 more"
9512,York Transport Equipment,4.2,"51-200 Employees , Indore +6 more"
9513,Kewal Kiran Clothing,4.1,"Fashion & Textile , 1k-5k Employees , Public , 43 years old , Indore +27 more"
9514,Marketing & Development Research Associates,4.3,"Marketing & Advertising , 11-50 Employees (Global) , 31 years old , Indore +5 more"
9515,Luxottica India Eyewear,4.2,"Fashion & Textile , 51-200 Employees , 63 years old , Indore +13 more"
9516,Sangir Plastics,3.2,"Petrochemicals , 51-200 Employees , Indore +9 more"
9517,Cheshta Infotech,5.0,"IT Services & Consulting , 11-50 Employees , 17 years old , Indore +1 more"
9518,Gandour India Food Processing,4.1,"Food Processing , 51-200 Employees , 25 years old , Indore +24 more"
9519,Theme Engineering Services,3.7,"Engineering & Construction , 501-1k Employees , 22 years old , Indore +73 more"
9520,Classic Marble Company,3.8,"Building Material , 201-500 Employees , 30 years old , Indore +11 more"
9521,General Energy Management Systems,4.0,"Industrial Machinery , 501-1k Employees , 25 years old , Ahmedabad +36 more"
9522,Apollo Pharmacy,3.9,"Pharma , 10k-50k Employees , 41 years old , Ahmedabad +209 more"
9523,SeedWorks International,4.2,"Agriculture , 201-500 Employees , 26 years old , Ahmedabad +23 more"
9524,Light Microfinance,4.1,"NBFC , 1k-5k Employees , 30 years old , Ahmedabad +68 more"
9525,Therapeutics Chemical Research Corporation,3.6,"Analytics & KPO , Mumbai +11 more"
9526,Meril,3.9,"Medical Equipment , 1k-5k Employees , 18 years old , Ahmedabad +62 more"
9527,Marble City Hospital,3.7,Kishangarh +4 more
9528,Narsee Monjee College of Commerce and Economics,4.9,"51-200 Employees , Mumbai +4 more"
9529,Perfect House,4.3,"Industrial Machinery , 51-200 Employees , 36 years old , Satara +11 more"
9530,Ind Innovations,3.4,"IT Services & Consulting , 11-50 Employees , 10 years old , New Delhi +28 more"
9531,Sales India,4.2,"Retail , 501-1k Employees , 53 years old , Ahmedabad +60 more"
9532,Digital Web Solutions,4.2,"IT Services & Consulting , 11-50 Employees , 19 years old , Noida +5 more"
9533,InCred Finance,4.0,"NBFC , 1k-5k Employees , Indian Unicorn , 8 years old , Ahmedabad +31 more"
9534,Master School of Management,1.9,"Education & Training , 51-200 Employees , Meerut +1 more"
9535,Svce Bangalore,4.3,Bangalore / Bengaluru +5 more
9536,Religare Housing Development Finance Corporation,4.5,"Financial Services , 51-200 Employees , Public , 31 years old , Ahmedabad +26 more"
9537,Kalash Seeds,4.0,"Agriculture , 501-1k Employees , 13 years old , Jalna +12 more"
9538,Amneal Pharmaceuticals,4.3,"Pharma , 5k-10k Employees , 22 years old , Ahmedabad +26 more"
9539,Singhania Foods International,3.8,Hyderabad / Secunderabad +1 more
9540,NP Patel & Company,4.9,Indore +1 more
9541,Euro Panel Products Limited,4.4,"Building Material , 201-500 Employees , Public , 21 years old , Indore +16 more"
9542,Lakme Salon,3.8,"Beauty & Personal Care , 1k-5k Employees (Global) , 44 years old , Indore +41 more"
9543,Teleflex Medical,4.3,"Medical Equipment , 201-500 Employees , 81 years old , Indore +9 more"
9544,Bharat Bijlee,4.3,"Electrical Equipment , 501-1k Employees , Public , 78 years old , Indore +16 more"
9545,Goldman Sachs,3.7,"Investment Banking / Venture Capital / Private Equity , 5k-10k Employees , 21 years old , Indore +19 more"
9546,Dr. Amin Controllers,3.9,"Engineering & Construction , 51-200 Employees , 49 years old , Indore +20 more"
9547,Trident Group,3.5,"Fashion & Textile , 10k-50k Employees , Public , 34 years old , Indore +41 more"
9548,Jindal Stainless,4.3,"Iron & Steel , 1k-5k Employees , Public , 54 years old , Indore +57 more"
9549,Paytm Mall,3.6,"Internet , 501-1k Employees , Indian Unicorn , 14 years old , Indore +22 more"
9550,Pepperfry,3.4,"Furniture & Furnishing , 1k-5k Employees , 13 years old , Indore +33 more"
9551,Box8,3.6,"Hospitality , 1k-5k Employees , 13 years old , Indore +14 more"
9552,Furlenco,3.2,"Internet , 201-500 Employees , Startup , 12 years old , Indore +14 more"
9553,99acres,4.1,"Internet , 501-1k Employees , 19 years old , Indore +21 more"
9554,Future Vision,4.0,Indore +3 more
9555,Samaj Pragti Sahyog,3.3,"201-500 Employees , Indore +3 more"
9556,KIIT University,4.3,"Education & Training , 1k-5k Employees , 32 years old , Indore +5 more"
9557,CDS,4.2,"Software Product , 201-500 Employees , 29 years old , Indore +17 more"
9558,Housing.com,3.8,"Internet , 1k-5k Employees , Startup , 12 years old , Indore +32 more"
9559,Rjp Infrastructure,3.9,"Real Estate , 51-200 Employees , 31 years old , Indore +4 more"
9560,Esme Consumer,4.3,Indore +14 more
9561,Kawasaki Motors,3.7,"Automobile , 1-10 Employees , 15 years old , Indore +4 more"
9562,Indian Political Action Committee,2.8,"Other , 1k-5k Employees , 9 years old , Indore +19 more"
9563,Bizerba India,4.3,"51-200 Employees , Indore +5 more"
9564,Keya Foods International Private Limited,4.1,"FMCG , 51-200 Employees , 15 years old , Indore +20 more"
9565,Food Factory,4.5,Indore +11 more
9566,Glaze Trading India,4.0,"Retail , 5k-10k Employees , 21 years old , Indore +79 more"
9567,Trinity Engineers,4.2,"Automobile , 201-500 Employees , 51 years old , Indore +9 more"
9568,Kiswok Industries,3.5,"Auto Components , 51-200 Employees , 67 years old , Indore +4 more"
9569,NU Vista,4.2,"Building Material , 1k-5k Employees , Public , 50 years old , Indore +60 more"
9570,Madame,3.7,"Fashion & Textile , 51-200 Employees (Global) , Indore +14 more"
9571,Gpt Infraprojects,4.0,"Engineering & Construction , 1k-5k Employees , Public , 44 years old , Indore +18 more"
9572,S.c Johnson Products,4.1,"FMCG , 501-1k Employees , 138 years old , Indore +46 more"
9573,Dixcy Textiles,3.5,"1k-5k Employees , 40 years old , Indore +29 more"
9574,Hartex Rubber,3.5,"Auto Components , 201-500 Employees , 63 years old , Indore +11 more"
9575,Kutumbh Care,3.9,"Recruitment , 5k-10k Employees , 17 years old , Indore +153 more"
9576,DCM Infotech,3.7,"IT Services & Consulting , 51-200 Employees , Public , 31 years old , Indore +11 more"
9577,IDBI Capital,3.5,"Financial Services , 51-200 Employees , Public , 31 years old , Indore +36 more"
9578,OSRAM,4.8,"Semiconductors , 51-200 Employees , 118 years old , Indore +13 more"
9579,Infoane,3.9,"IT Services & Consulting , 51-200 Employees , Indore +1 more"
9580,Gaadi Web,4.0,Indore +13 more
9581,India Pistons,3.5,"Auto Components , 1k-5k Employees , Public , 75 years old , Indore +4 more"
9582,Teachmint,3.4,"EdTech , 501-1k Employees , Startup , 4 years old , Indore +22 more"
9583,Renovision Automation Services,3.7,"IT Services & Consulting , 1k-5k Employees , 18 years old , Indore +63 more"
9584,My Inbox Media,3.7,"Marketing & Advertising , 51-200 Employees , 14 years old , Indore +4 more"
9585,Systopic Laboratories,4.7,"Pharma , 501-1k Employees , 42 years old , Indore +39 more"
9586,TickerPlant,3.0,"51-200 Employees , 19 years old , Indore +4 more"
9587,V2 Retail,3.6,"Retail , 1k-5k Employees , Public , 23 years old , Indore +88 more"
9588,Navin Group (safal Logistics Llp),2.8,"501-1k Employees , Indore +5 more"
9589,Hepo,3.8,Indore +8 more
9590,Orient Cement,4.3,"Building Material , 1k-5k Employees , Public , 45 years old , Indore +59 more"
9591,Richfeel Health & Beauty,2.8,"Beauty & Personal Care , 501-1k Employees , 38 years old , Indore +39 more"
9592,Hindustan Latex Family Planning Promotion Trust,3.8,"Healthcare , 1k-5k Employees , 32 years old , Indore +52 more"
9593,Saregama India,4.1,"Media & Entertainment , 201-500 Employees , Public , 123 years old , Indore +34 more"
9594,PPG Asian Paints,4.0,"Chemicals , 1k-5k Employees , 27 years old , Indore +50 more"
9595,Vidya Vijay Bal Mandir,4.0,Indore
9596,DK Group Services,5.0,Indore
9597,Deccan Energy,4.0,Indore
9598,Technotronix Group,4.0,Indore
9599,Swastik Hydraulics,4.0,Indore
9600,Apar Industries,4.1,"Electrical Equipment , 1k-5k Employees , Public , 66 years old , Indore +51 more"
9601,A. Menarini India,4.0,"Pharma , 501-1k Employees , 138 years old , Indore +20 more"
9602,NoBroker,3.2,"Internet , 1k-5k Employees , Indian Unicorn , 10 years old , Indore +36 more"
9603,ArkEn Solutions,4.5,"11-50 Employees , Indore +2 more"
9604,Sapat International,3.6,"FMCG , 51-200 Employees , Conglomerate , 127 years old , Indore +8 more"
9605,Condor Footwear,4.2,"Fashion & Textile , 51-200 Employees , Public , 29 years old , Indore +11 more"
9606,Brose India Automotive Systems,4.0,"Auto Components , 201-500 Employees , 18 years old , Indore +2 more"
9607,Nido Home Finance,3.6,Indore +3 more
9608,Dedicated Freight Corridor Corporation Of India,4.1,"Government , 501-1k Employees , Public , 18 years old , Indore +28 more"
9609,Rx Infotech,3.5,"51-200 Employees , 26 years old , Indore +13 more"
9610,Acg Pam Pharma Technologies,4.0,"Packaging , 1k-5k Employees , 60 years old , Indore +10 more"
9611,Bhagirath Construction Company,3.7,"Engineering & Construction , 11-50 Employees (Global) , Indore +3 more"
9612,Gujarat Ambuja Exports,3.7,"Agro Chemicals , 1k-5k Employees , Public , 33 years old , Indore +28 more"
9613,Beacon Insurance Brokers,3.9,"Insurance , 201-500 Employees , 19 years old , Indore +9 more"
9614,Nourishco Beverages,3.9,"FMCG , 51-200 Employees , 14 years old , Indore +28 more"
9615,Khandelwal Laboratories,3.8,"Pharma , 1k-5k Employees , 79 years old , Indore +13 more"
9616,Sanmati Higher Secondary School,5.0,"Education & Training , Indore"
9617,Vilas Javdekar Developers,3.7,"Real Estate , 201-500 Employees , Indore +4 more"
9618,Innovatiview,4.1,"Education & Training , 501-1k Employees , 14 years old , Indore +6 more"
9619,Taal Tech India,3.8,"IT Services & Consulting , 501-1k Employees , 12 years old , Indore +8 more"
9620,Century Laminates,3.5,Indore +8 more
9621,Ashiana Homes,4.0,"Real Estate , 51-200 Employees , 45 years old , Indore +7 more"
9622,Lumax Industries,4.0,"Auto Components , 1k-5k Employees , Public , 79 years old , Indore +32 more"
9623,Viji Finance,4.8,"FMCG , 11-50 Employees , Indore +1 more"
